big_question_id,big_question_name,section_id,section_name,discipline,thinker_name_zh,thinker_name_en,birth_year,death_year,nationality,book_title_zh,book_title_en,is_coauthored,book_order,is_minimum_list
8,如何理解人性,8.4,人性的语言学理解,语言学,乔治·莱考夫,George Lakoff,1941,,美国,肉身哲学,,否,3,否
8,如何理解人性,8.5,人性的文学理解,光明阵营,米格尔·德·塞万提斯,Miguel de Cervantes Saavedra,1547,1616,西班牙,堂吉诃德,,否,1,否
8,如何理解人性,8.5,人性的文学理解,光明阵营,查尔斯·狄更斯,Charles Dickens,1812,1870,英国,雾都孤儿,,否,1,否
8,如何理解人性,8.5,人性的文学理解,光明阵营,刘易斯·卡罗尔,Lewis Carroll,1832,1898,英国,爱丽丝漫游奇境,,否,1,否
8,如何理解人性,8.5,人性的文学理解,光明阵营,威廉·萨默塞特·毛姆,William Somerset Maugham,1874,1965,英国,月亮与六便士,,否,1,否
8,如何理解人性,8.5,人性的文学理解,光明阵营,欧内斯特·海明威,Ernest Miller Hemingway,1899,1961,美国,老人与海,,否,1,否
8,如何理解人性,8.5,人性的文学理解,光明阵营,安东尼·德·圣-埃克苏佩里,Antoine de Saint-Exupéry,1900,1944,法国,小王子,,否,1,是
8,如何理解人性,8.5,人性的文学理解,光明阵营,沈从文,,1902,1988,中国,边城,,否,1,否
8,如何理解人性,8.5,人性的文学理解,光明阵营,艾萨克·阿西莫夫,Isaac Asimov,1920,1992,美国,基地,,否,1,否
8,如何理解人性,8.5,人性的文学理解,光明阵营,伊塔洛·卡尔维诺,Italo Calvino,1923,1985,意大利,如果在冬夜，一个旅人,,否,1,否
8,如何理解人性,8.5,人性的文学理解,光明阵营,罗杰·泽拉兹尼,Roger Zelazny,1937,1995,美国,光明王,,否,1,否
8,如何理解人性,8.5,人性的文学理解,黑暗阵营,威廉·莎士比亚,William Shakespeare,1564,1616,英国,哈姆雷特,,否,1,否
8,如何理解人性,8.5,人性的文学理解,黑暗阵营,曹雪芹,,1715,1763,中国,红楼梦,,否,1,否
8,如何理解人性,8.5,人性的文学理解,黑暗阵营,歌德,Johann Wolfgang Von Goethe,1749,1832,德国,浮士德,,否,1,否
8,如何理解人性,8.5,人性的文学理解,黑暗阵营,鲁迅,,1881,1936,中国,阿Q正传,,否,1,否
8,如何理解人性,8.5,人性的文学理解,黑暗阵营,弗朗茨·卡夫卡,Franz Kafka,1883,1924,奥地利,变形记,,否,1,否
8,如何理解人性,8.5,人性的文学理解,黑暗阵营,弗拉基米尔·纳博科夫,Vladimir Nabokov,1899,1977,美国,洛丽塔,,否,1,否
8,如何理解人性,8.5,人性的文学理解,黑暗阵营,乔治·奥威尔,George Orwell,1903,1950,英国,1984,,否,1,否
8,如何理解人性,8.5,人性的文学理解,黑暗阵营,太宰治,,1909,1948,日本,人间失格,,否,1,否
8,如何理解人性,8.5,人性的文学理解,黑暗阵营,三岛由纪夫,,1925,1970,日本,金阁寺,,否,1,否
8,如何理解人性,8.5,人性的文学理解,黑暗阵营,田中芳树,,1952,,日本,银河英雄传说,,否,1,否
8,如何理解人性,8.5,人性的文学理解,灰色阵营,简·奥斯汀,Jane Austen,1775,1817,英国,傲慢与偏见,,否,1,否
8,如何理解人性,8.5,人性的文学理解,灰色阵营,亨里克·易卜生,Henrik Johan Ibsen,1828,1906,挪威,玩偶之家,,否,1,否
8,如何理解人性,8.5,人性的文学理解,灰色阵营,马克·吐温,Mark Twain,1835,1910,美国,汤姆·索亚历险记,,否,1,否
8,如何理解人性,8.5,人性的文学理解,灰色阵营,安东·契诃夫,Anton Chekhov,1860,1904,俄罗斯,契诃夫短篇小说选,,否,1,否
8,如何理解人性,8.5,人性的文学理解,灰色阵营,夏目漱石,,1867,1916,日本,我是猫,,否,1,否
8,如何理解人性,8.5,人性的文学理解,灰色阵营,威廉·福克纳,William Cuthbert Falkner,1897,1962,美国,喧哗与骚动,,否,1,否
8,如何理解人性,8.5,人性的文学理解,灰色阵营,豪尔赫·路易斯·博尔赫斯,Jorge Luis Borges,1899,1986,阿根廷,小径分岔的花园,,否,1,否
8,如何理解人性,8.5,人性的文学理解,灰色阵营,张爱玲,,1920,1995,中国,金锁记,,否,1,否
8,如何理解人性,8.5,人性的文学理解,灰色阵营,斯坦尼斯瓦夫·莱姆,Stanislaw Lem,1921,2006,波兰,未来学大会,,否,1,否
8,如何理解人性,8.5,人性的文学理解,灰色阵营,王小波,,1952,1997,中国,黄金时代,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（中国）,陶渊明,,约365,427,中国,陶渊明全集,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（中国）,王维,,701,761,中国,王维集校注,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（中国）,李白,,701,762,中国,李太白全集,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（中国）,苏轼,,1037,1101,中国,苏东坡全集,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（中国）,辛弃疾,,1140,1207,中国,辛弃疾词集,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（中国）,洛夫,,1928,2018,中国,洛夫诗全集,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（世界）,松尾芭蕉,,1644,1694,日本,芭蕉全集,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（世界）,夏尔·波德莱尔,Charles Baudelaire,1821,1867,法国,恶之花,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（世界）,艾米莉·狄金森,Emily Dickinson,1830,1886,美国,狄金森诗全集,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（世界）,泰戈尔,Rabindranath Tagore,1851,1964,印度,吉檀迦利,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（世界）,泰戈尔,Rabindranath Tagore,1851,1964,印度,飞鸟集,,否,2,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（世界）,泰戈尔,Rabindranath Tagore,1851,1964,印度,新月集,,否,3,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（世界）,莱内·马利亚·里尔克,Rainer Maria Rilke,1875,1926,奥地利,里尔克全集,,否,1,否
8,如何理解人性,8.5,人性的文学理解,十二诗神（世界）,伊迪特·索德格朗,Edith Södergran,1892,1923,芬兰,我必须徒步穿越太阳系,,否,1,否
8,如何理解人性,8.5,人性的文学理解,文学评论,弗吉尼亚·伍尔夫,Virginia Woolf,1882,1941,英国,普通读者,,否,1,否
8,如何理解人性,8.5,人性的文学理解,文学评论,弗吉尼亚·伍尔夫,Virginia Woolf,1882,1941,英国,一间只属于自己的房间,,否,2,否
8,如何理解人性,8.5,人性的文学理解,文学评论,瓦尔特·本雅明,Walter Benjamin,1892,1940,德国,发达资本主义时代的抒情诗人,,否,1,否
8,如何理解人性,8.5,人性的文学理解,文学评论,康斯坦丁·帕乌斯托夫斯基,Konstantin Paustovsky,1892,1968,俄罗斯,金蔷薇,,否,1,否
8,如何理解人性,8.5,人性的文学理解,文学评论,康斯坦丁·帕乌斯托夫斯基,Konstantin Paustovsky,1892,1968,俄罗斯,文学肖像,,否,2,否
8,如何理解人性,8.5,人性的文学理解,文学评论,恩斯特·库尔提乌斯,Ernst Robert Curtius,1886,1956,德国,欧洲文学与拉丁中世纪,,否,1,否
8,如何理解人性,8.5,人性的文学理解,文学评论,埃里希·奥尔巴赫,Erich Auerbach,1892,1957,德国,摹仿论,,否,1,否
8,如何理解人性,8.5,人性的文学理解,文学评论,勒内·基拉尔,René Girard,1923,2015,法国,浪漫的谎言与小说的真实,,否,1,否
8,如何理解人性,8.5,人性的文学理解,文学评论,勒内·基拉尔,René Girard,1923,2015,法国,疯狂的谱系,,否,2,否
8,如何理解人性,8.5,人性的文学理解,文学评论,勒内·基拉尔,René Girard,1923,2015,法国,祭牲与成神,,否,3,否
8,如何理解人性,8.5,人性的文学理解,文学评论,勒内·基拉尔,René Girard,1923,2015,法国,莎士比亚：欲望之火,,否,4,否
8,如何理解人性,8.5,人性的文学理解,文学评论,哈罗德·布鲁姆,Harold Bloom,1930,2019,美国,西方正典,,否,1,否
8,如何理解人性,8.5,人性的文学理解,文学评论,哈罗德·布鲁姆,Harold Bloom,1930,2019,美国,如何读，为什么读,,否,2,否
8,如何理解人性,8.5,人性的文学理解,文学评论,哈罗德·布鲁姆,Harold Bloom,1930,2019,美国,读诗的艺术,,否,3,否
8,如何理解人性,8.5,人性的文学理解,文学评论,哈罗德·布鲁姆,Harold Bloom,1930,2019,美国,影响的焦虑,,否,4,否
8,如何理解人性,8.5,人性的文学理解,文学评论,夏志清,,1921,2013,中国,中国现代小说史,,否,1,否
8,如何理解人性,8.5,人性的文学理解,文学评论,夏志清,,1921,2013,中国,中国古典小说,,否,2,否
8,如何理解人性,8.5,人性的文学理解,文学评论,宇文所安,Stephen Owen,1946,,美国,追忆,,否,1,否
8,如何理解人性,8.5,人性的文学理解,文学评论,宇文所安,Stephen Owen,1946,,美国,盛唐诗,,否,2,否
8,如何理解人性,8.5,人性的文学理解,文学评论,宇文所安,Stephen Owen,1946,,美国,初唐诗,,否,3,否
8,如何理解人性,8.5,人性的文学理解,文学评论,宇文所安,Stephen Owen,1946,,美国,迷楼,,否,4,否
8,如何理解人性,8.5,人性的文学理解,文学评论,宇文所安,Stephen Owen,1946,,美国,华宴,,否,5,否
9,如何理解身体,9.1,总论,人体解剖学,弗兰克·奈特,Frank H. Netter,1906,1991,美国,奈特人体解剖学彩色图谱,,否,1,否
9,如何理解身体,9.1,总论,人体解剖学,彼得·亚伯拉罕斯,Peter H. Abrahams,1947,,英国,人体运转手册,,否,1,是
9,如何理解身体,9.1,总论,人体解剖学,彼得·亚伯拉罕斯,Peter H. Abrahams,1947,,英国,McMINN和ABRAHAMS临床人体解剖学图谱,,否,2,否
9,如何理解身体,9.1,总论,生物医学,乔治·威廉姆斯,George C. Williams,1926,2010,美国,我们为什么会生病,,是,1,否
9,如何理解身体,9.1,总论,生物医学,乔治·威廉姆斯,George C. Williams,1926,2010,美国,适应与自然选择,,否,2,否
9,如何理解身体,9.1,总论,生物医学,弗兰西斯·柯林斯,Francis Collins,1950,,美国,生命的语言,,否,1,否
9,如何理解身体,9.1,总论,生物医学,克雷格·文特尔,J. Craig Venter,1946,,美国,解码生命,,否,1,否
9,如何理解身体,9.1,总论,生物医学,罗伯特·普罗明,Robert Plomin,1948,,美国,基因蓝图,,否,1,否
9,如何理解身体,9.1,总论,生物医学,罗伯特·普罗明,Robert Plomin,1948,,美国,行为遗传学,,否,2,否
9,如何理解身体,9.1,总论,生物医学,悉达多·穆克吉,Siddhartha Mukherjee,1970,,美国,基因传,,否,1,否
9,如何理解身体,9.1,总论,生物医学,悉达多·穆克吉,Siddhartha Mukherjee,1970,,美国,众病之王,,否,2,否
9,如何理解身体,9.1,总论,生物医学,悉达多·穆克吉,Siddhartha Mukherjee,1970,,美国,医学的真相,,否,3,否
9,如何理解身体,9.2,生理健康,营养科学,约翰·尤德金,John Yudkin,1910,1995,英国,甜蜜的，致命的,,否,1,是
9,如何理解身体,9.2,生理健康,营养科学,沃尔特·威利特,Walter C. Willett,1945,,美国,吃喝和健康,Eat Drink and Be Healthy,否,1,否
9,如何理解身体,9.2,生理健康,营养科学,马克·马特森,Mark P. Mattson,1957,,美国,间歇性禁食,,否,1,否
9,如何理解身体,9.2,生理健康,营养科学,蒂姆·斯佩克特,Tim D Spector,1958,,英国,饮食的迷思,,否,1,否
9,如何理解身体,9.2,生理健康,营养科学,蒂姆·斯佩克特,Tim D Spector,1958,,英国,饮食真相,,否,2,否
9,如何理解身体,9.2,生理健康,运动科学,查尔斯·科尔宾,Charles B. Corbin,1940,,美国,健身和健康的概念,Concepts of Fitness And Wellness,否,1,否
9,如何理解身体,9.2,生理健康,运动科学,查尔斯·科尔宾,Charles B. Corbin,1940,,美国,健身与生活,,否,2,否
9,如何理解身体,9.2,生理健康,睡眠医学,托马斯·罗斯,Thomas Roth,1945,,美国,睡眠医学原理与实践,Principles and Practice of Sleep Medicine,是,1,否
9,如何理解身体,9.2,生理健康,健康心理学,温迪·伍德,Wendy Wood,1954,,美国,习惯心理学,,否,1,否
9,如何理解身体,9.3,心理健康,认知行为取向,阿尔伯特·艾利斯,Albert Ellis,1913,2007,美国,理性情绪行为疗法,,否,1,否
9,如何理解身体,9.3,心理健康,认知行为取向,阿尔伯特·艾利斯,Albert Ellis,1913,2007,美国,理性生活指南,,否,2,否
9,如何理解身体,9.3,心理健康,认知行为取向,阿尔伯特·艾利斯,Albert Ellis,1913,2007,美国,控制焦虑,,否,3,否
9,如何理解身体,9.3,心理健康,认知行为取向,阿伦·贝克,Aaron T. Beck,1921,2021,美国,抑郁症,,否,1,是
9,如何理解身体,9.3,心理健康,认知行为取向,阿伦·贝克,Aaron T. Beck,1921,2021,美国,愤怒的囚徒,,否,2,否
9,如何理解身体,9.3,心理健康,认知行为取向,阿伦·贝克,Aaron T. Beck,1921,2021,美国,人格障碍的认知行为疗法,,否,3,否
9,如何理解身体,9.3,心理健康,认知行为取向,阿伦·贝克,Aaron T. Beck,1921,2021,美国,这样想，你才不焦虑,,否,4,否
9,如何理解身体,9.3,心理健康,认知行为取向,史蒂文·海耶斯,Steven C. Hayes,1948,,美国,接纳承诺疗法,,否,1,否
9,如何理解身体,9.3,心理健康,心理动力学,莱斯特·卢博斯基,Lester Luborsky,1920,2009,美国,理解移情,Understanding Transference,否,1,否
9,如何理解身体,9.3,心理健康,心理动力学,彼得·福纳吉,Peter Fonagy,1952,,英国,依恋理论与精神分析,,否,1,否
9,如何理解身体,9.3,心理健康,心理动力学,彼得·福纳吉,Peter Fonagy,1952,,英国,心智化临床实践,,是,2,否
9,如何理解身体,9.3,心理健康,心理动力学,彼得·福纳吉,Peter Fonagy,1952,,英国,人格障碍的心智化治疗,,是,3,否
9,如何理解身体,9.3,心理健康,其他取向,森田正马,,1874,1938,日本,神经衰弱和强迫观念的根治法,,否,1,否
9,如何理解身体,9.3,心理健康,其他取向,森田正马,,1874,1938,日本,神经质的实质与治疗,,否,2,否
9,如何理解身体,9.3,心理健康,其他取向,雅各布·莫雷诺,Jacob Levy Moreno,1889,1974,美国,心理剧：心理治疗的基础,Psychodrama: Foundations of Psychotherapy,否,1,否
9,如何理解身体,9.4,环境健康,建筑学与建筑工程,克里斯托弗·亚历山大,Christopher Alexander,1936,,美国,建筑模式语言,,否,1,是
9,如何理解身体,9.4,环境健康,建筑学与建筑工程,莎拉·威廉姆斯·戈德哈根,Sarah Williams Goldhagen,1959,,美国,欢迎来到你的世界,,否,1,否
9,如何理解身体,9.4,环境健康,建筑学与建筑工程,菲洛梅娜·布鲁森,Philomena M. Bluyssen,,,荷兰,室内环境手册,The Indoor Environment Handbook,否,1,否
9,如何理解身体,9.4,环境健康,建筑学与建筑工程,菲洛梅娜·布鲁森,Philomena M. Bluyssen,,,荷兰,健康的室内环境,The Healthy Indoor Environment,否,2,否
9,如何理解身体,9.4,环境健康,微生物学、自然疗愈,马丁·布莱泽,Martin J. Blaser,1948,,美国,消失的微生物,,否,1,否
9,如何理解身体,9.4,环境健康,微生物学、自然疗愈,弗洛伦斯·威廉斯,Florence Williams,1967,,美国,大自然的修复,The Nature Fix,否,1,否
9,如何理解身体,9.4,环境健康,人文地理学与环境心理学,段义孚,,1930,2022,美国,恋地情结,,否,1,否
9,如何理解身体,9.4,环境健康,人文地理学与环境心理学,段义孚,,1930,2022,美国,人文主义地理学,,否,2,否
9,如何理解身体,9.4,环境健康,人文地理学与环境心理学,埃丝特·M·史坦伯格,Esther M. Sternberg,1951,,美国,治愈空间,Healing Spaces,否,1,否
9,如何理解身体,9.5,疾病与治疗,医学史,陈邦贤,,1889,1976,中国,中国医学史,,否,1,否
9,如何理解身体,9.5,疾病与治疗,医学史,罗伊·波特,Roy Porter,1946,2002,英国,血与胆：疾病与医学的故事,,否,1,否
9,如何理解身体,9.5,疾病与治疗,医学史,罗伊·波特,Roy Porter,1946,2002,英国,剑桥医学史,,否,2,否
9,如何理解身体,9.5,疾病与治疗,医学人文学,刘易斯·托马斯,Lewis Thomas,1913,1994,美国,最年轻的科学,,否,1,是
9,如何理解身体,9.5,疾病与治疗,医学人文学,刘易斯·托马斯,Lewis Thomas,1913,1994,美国,细胞生命的礼赞,,否,2,否
9,如何理解身体,9.5,疾病与治疗,医学人文学,刘易斯·托马斯,Lewis Thomas,1913,1994,美国,水母与蜗牛,,否,3,否
9,如何理解身体,9.5,疾病与治疗,医学人文学,舍温·努兰,Sherwin B. Nuland,1930,2014,美国,死亡之书,,否,1,否
9,如何理解身体,9.5,疾病与治疗,医学人文学,舍温·努兰,Sherwin B. Nuland,1930,2014,美国,生命之书,,否,2,否
9,如何理解身体,9.5,疾病与治疗,医学人文学,奥利弗·萨克斯,Oliver Sacks,1933,2015,美国,错把妻子当帽子,,否,1,否
9,如何理解身体,9.5,疾病与治疗,医学人文学,奥利弗·萨克斯,Oliver Sacks,1933,2015,美国,火星上的人类学家,,否,2,否
9,如何理解身体,9.5,疾病与治疗,医学人文学,奥利弗·萨克斯,Oliver Sacks,1933,2015,美国,幻觉,,否,3,否
9,如何理解身体,9.5,疾病与治疗,医学社会学,杰米·霍兰德,Jimmie C. Holland,1928,2017,美国,癌症人性的一面,The Human Side of Cancer,否,1,否
9,如何理解身体,9.5,疾病与治疗,医学社会学,凯博文,Arthur Kleinman,1941,,美国,疾痛的故事,,否,1,否
9,如何理解身体,9.5,疾病与治疗,医学社会学,凯博文,Arthur Kleinman,1941,,美国,苦痛和疾病的社会根源,,否,2,否
10,如何理解信仰,10.1,总论,总论,大卫·休谟,David Hume,1711,1776,苏格兰,宗教的自然史,,否,1,是
10,如何理解信仰,10.1,总论,总论,大卫·休谟,David Hume,1711,1776,苏格兰,自然宗教对话录,,否,2,否
10,如何理解信仰,10.1,总论,总论,王阳明,,1472,1529,中国,王阳明全集,,否,1,否
10,如何理解信仰,10.1,总论,总论,威廉·詹姆斯,William James,1842,1910,美国,心理学原理,,否,1,否
10,如何理解信仰,10.1,总论,总论,伯特兰·罗素,Bertrand Arthur William Russell,1872,1970,英国,为什么我不是基督教徒,,否,1,否
10,如何理解信仰,10.1,总论,总论,伯特兰·罗素,Bertrand Arthur William Russell,1872,1970,英国,我的信仰,,否,2,否
10,如何理解信仰,10.1,总论,总论,乔纳森·海特,Jonathan Haidt,1963,,美国,象与骑象人,,否,1,否
10,如何理解信仰,10.2,儒家,儒家,孔子,,前551,前479,中国,论语,,否,1,否
10,如何理解信仰,10.2,儒家,儒家,孟子,,前372,前289,中国,孟子,,否,1,否
10,如何理解信仰,10.2,儒家,儒家,韩愈,,768,824,中国,韩昌黎文集,,否,1,否
10,如何理解信仰,10.2,儒家,儒家,张载,,1020,1077,中国,张载集,,否,1,否
10,如何理解信仰,10.2,儒家,儒家,朱熹,,1130,1200,中国,朱熹文集编年评注,,否,1,否
10,如何理解信仰,10.2,儒家,儒家,王阳明,,1472,1529,中国,王阳明全集,,否,1,否
10,如何理解信仰,10.2,儒家,儒家,王船山,,1619,1692,中国,船山全书,,否,1,否
10,如何理解信仰,10.3,东方宗教,大宗师,老子,,,,中国,老子,,否,1,否
10,如何理解信仰,10.3,东方宗教,大宗师,庄子,,约前369,前286,中国,庄子,,否,1,否
10,如何理解信仰,10.3,东方宗教,大宗师,惠能,,638,713,中国,坛经,,否,1,否
10,如何理解信仰,10.3,东方宗教,传承者,陈撄宁,,1881,1969,中国,陈撄宁文集,,否,1,否
10,如何理解信仰,10.3,东方宗教,传承者,弘一,,1880,1942,中国,弘一大师文集,,否,1,否
10,如何理解信仰,10.3,东方宗教,研究者,方东美,,1899,1977,中国,方东美作品系列,,否,1,否
10,如何理解信仰,10.3,东方宗教,研究者,马克斯·韦伯,Max Weber,1864,1920,德国,新教伦理与资本主义精神,,否,1,否
10,如何理解信仰,10.3,东方宗教,研究者,马克斯·韦伯,Max Weber,1864,1920,德国,学术与政治,,否,2,否
10,如何理解信仰,10.3,东方宗教,研究者,马克斯·韦伯,Max Weber,1864,1920,德国,经济与社会,,否,3,否
10,如何理解信仰,10.3,东方宗教,研究者,马克斯·韦伯,Max Weber,1864,1920,德国,儒教与道教,,否,4,否
10,如何理解信仰,10.3,东方宗教,研究者,马克斯·韦伯,Max Weber,1864,1920,德国,宗教社会学,,否,5,否
10,如何理解信仰,10.4,西方宗教,宗教学,麦克斯·缪勒,Friedrich Max Muller,1823,1900,英国,宗教学导论,,否,1,否
10,如何理解信仰,10.4,西方宗教,宗教学,詹姆斯·乔治·弗雷泽,James George Frazer,1854,1941,英国,金枝,,否,1,是
10,如何理解信仰,10.4,西方宗教,宗教学,卡尔·荣格,Carl Gustav Jung,1875,1961,瑞士,金花的秘密,,否,1,否
10,如何理解信仰,10.4,西方宗教,宗教学,卡尔·荣格,Carl Gustav Jung,1875,1961,瑞士,原型与集体无意识,,否,2,否
10,如何理解信仰,10.4,西方宗教,宗教学,卡尔·荣格,Carl Gustav Jung,1875,1961,瑞士,文明的变迁,,否,3,否
10,如何理解信仰,10.4,西方宗教,宗教学,保罗·约翰内斯·蒂利希,Paul Johannes Tillich,1886,1965,美国,基督教思想史,,否,1,否
10,如何理解信仰,10.4,西方宗教,宗教学,保罗·约翰内斯·蒂利希,Paul Johannes Tillich,1886,1965,美国,存在的勇气,,否,2,否
10,如何理解信仰,10.4,西方宗教,宗教学,保罗·约翰内斯·蒂利希,Paul Johannes Tillich,1886,1965,美国,信仰动力学,,否,3,否
10,如何理解信仰,10.4,西方宗教,宗教学,约翰·希克,John Harwood Hick,1922,2012,英国,信仰的彩虹,,否,1,否
10,如何理解信仰,10.4,西方宗教,宗教学,汉斯·昆,Hans Küng,1928,2021,瑞士,基督教大思想家,,否,1,否
10,如何理解信仰,10.4,西方宗教,宗教学,理查德·斯温伯恩,Richard Swinburne,1934,,英国,上帝是否存在？,,否,1,否
10,如何理解信仰,10.5,新道学,大宗师,梁启超,,1873,1929,中国,饮冰室合集,,否,1,是
10,如何理解信仰,10.5,新道学,心灵哲学,丹尼尔·丹尼特,Daniel C. Dennett,1942,2024,美国,意向立场,,否,1,否
10,如何理解信仰,10.5,新道学,心灵哲学,丹尼尔·丹尼特,Daniel C. Dennett,1942,2024,美国,意识的解释,,否,2,否
10,如何理解信仰,10.5,新道学,心灵哲学,丹尼尔·丹尼特,Daniel C. Dennett,1942,2024,美国,自由的进化,,否,3,否
10,如何理解信仰,10.5,新道学,心灵哲学,安迪·克拉克,Andy Clark,1957,,美国,预测算法,,否,1,否
10,如何理解信仰,10.5,新道学,心灵哲学,安迪·克拉克,Andy Clark,1957,,美国,心体,,否,2,否
10,如何理解信仰,10.5,新道学,心灵哲学,安迪·克拉克,Andy Clark,1957,,美国,体验机器,,否,3,否
10,如何理解信仰,10.5,新道学,心灵哲学,安迪·克拉克,Andy Clark,1957,,美国,放大心灵,,否,4,否
10,如何理解信仰,10.5,新道学,本土心理学,李亦园,,1931,2017,中国,宗教与神话,,否,1,否
10,如何理解信仰,10.5,新道学,本土心理学,李亦园,,1931,2017,中国,文化的图像,,否,2,否
10,如何理解信仰,10.5,新道学,本土心理学,李亦园,,1931,2017,中国,李亦园自选集,,否,3,否
10,如何理解信仰,10.5,新道学,本土心理学,杨国枢,,1932,2018,中国,杨国枢文集,,否,1,否
10,如何理解信仰,10.5,新道学,本土心理学,黄光国,,1945,2023,中国,人情与面子,,否,1,否
10,如何理解信仰,10.5,新道学,本土心理学,黄光国,,1945,2023,中国,知识与行动,,否,2,否
10,如何理解信仰,10.5,新道学,本土心理学,黄光国,,1945,2023,中国,社会科学的理路,,否,3,否
10,如何理解信仰,10.5,新道学,本土心理学,黄光国,,1945,2023,中国,儒家关系主义,,否,4,否
10,如何理解信仰,10.5,新道学,本土心理学,杨中芳,,1945,,中国,如何理解中国人,,否,1,否
10,如何理解信仰,10.5,新道学,本土心理学,杨中芳,,1945,,中国,如何研究中国人,,否,2,否
