big_question_id,big_question_name,section_id,section_name,discipline,thinker_slug,thinker_name_zh,thinker_name_en,birth_year,birth_year_num,death_year,death_year_num,nationality,is_anonymous,year_estimated,book_title_zh,book_title_en,is_coauthored,book_order,is_minimum_list,wikipedia_url
0,元典,0,人类文明十三经,中国经典,zhuang-zi,庄子,,约前369,-369,约前286,-286,中国,false,true,庄子,,false,1,false,https://zh.wikipedia.org/wiki/庄子
0,元典,0,人类文明十三经,中国经典,kong-zi,孔子,,前551,-551,前479,-479,中国,false,false,论语,,false,1,false,https://zh.wikipedia.org/wiki/孔子
0,元典,0,人类文明十三经,中国经典,lao-zi,老子,,约前571,-571,约前471,-471,中国,false,true,老子,,false,1,false,https://zh.wikipedia.org/wiki/老子
0,元典,0,人类文明十三经,中国经典,mo-zi,墨子,,前468,-468,前376,-376,中国,false,false,墨子,,false,1,false,https://zh.wikipedia.org/wiki/墨子
0,元典,0,人类文明十三经,中国经典,anonymous-zhouyi,作者不确定,,,-800,,,中国,true,true,周易,,false,1,false,
0,元典,0,人类文明十三经,中国经典,anonymous-shijing,集体作品,,,-800,,,中国,true,true,诗经,,false,1,false,
0,元典,0,人类文明十三经,古希腊经典,su-ge-la-di,苏格拉底,,前469,-469,前399,-399,古希腊,false,false,苏格拉底的申辩,,false,1,false,https://zh.wikipedia.org/wiki/苏格拉底
0,元典,0,人类文明十三经,古希腊经典,plato,柏拉图,,约前428,-428,约前347,-347,古希腊,false,true,理想国,,false,1,false,https://zh.wikipedia.org/wiki/柏拉图
0,元典,0,人类文明十三经,古希腊经典,ya-li-shi-duo-de,亚里士多德,,前384,-384,前322,-322,古希腊,false,false,形而上学,,false,1,false,https://zh.wikipedia.org/wiki/亚里士多德
0,元典,0,人类文明十三经,古希腊经典,yi-suo,伊索,,约前620,-620,前564,-564,古希腊,false,true,伊索寓言,,false,1,false,https://zh.wikipedia.org/wiki/伊索
0,元典,0,人类文明十三经,古印度经典,anonymous-gita,集体作品,,,-200,,,古印度,true,true,薄伽梵歌,,false,1,false,
0,元典,0,人类文明十三经,古印度经典,shi-jia-mu-ni,释迦牟尼,,前565,-565,前486,-486,古印度,false,false,阿含经,,false,1,false,https://zh.wikipedia.org/wiki/释迦牟尼
0,元典,0,人类文明十三经,古希伯来经典,anonymous-hebrew-bible,集体作品,,,-600,,,古希伯来,true,true,希伯来圣经,,false,1,false,
1,知识的知识,1.1,总论,哲学：认识论、知识论,francis-bacon,弗朗西斯·培根,Francis Bacon,1561,1561,1626,1626,英国,false,false,培根随笔,,false,1,false,https://zh.wikipedia.org/wiki/弗兰西斯·培根
1,知识的知识,1.1,总论,哲学：认识论、知识论,francis-bacon,弗朗西斯·培根,Francis Bacon,1561,1561,1626,1626,英国,false,false,新工具,,false,2,false,https://zh.wikipedia.org/wiki/弗兰西斯·培根
1,知识的知识,1.1,总论,哲学：认识论、知识论,francis-bacon,弗朗西斯·培根,Francis Bacon,1561,1561,1626,1626,英国,false,false,学术的进展,the advancement of learning,false,3,false,https://zh.wikipedia.org/wiki/弗兰西斯·培根
1,知识的知识,1.1,总论,哲学：认识论、知识论,rene-descartes,勒内·笛卡尔,René Descartes,1596,1596,1650,1650,法国,false,false,第一哲学沉思录,,false,1,true,https://zh.wikipedia.org/wiki/勒内·笛卡尔
1,知识的知识,1.1,总论,哲学：认识论、知识论,rene-descartes,勒内·笛卡尔,René Descartes,1596,1596,1650,1650,法国,false,false,谈谈方法,,false,2,false,https://zh.wikipedia.org/wiki/勒内·笛卡尔
1,知识的知识,1.1,总论,哲学：认识论、知识论,rene-descartes,勒内·笛卡尔,René Descartes,1596,1596,1650,1650,法国,false,false,哲学原理,,false,3,false,https://zh.wikipedia.org/wiki/勒内·笛卡尔
1,知识的知识,1.1,总论,哲学：认识论、知识论,david-hume,大卫·休谟,David Hume,1711,1711,1776,1776,苏格兰,false,false,人性论,,false,1,false,https://zh.wikipedia.org/wiki/大卫·休谟
1,知识的知识,1.1,总论,哲学：认识论、知识论,david-hume,大卫·休谟,David Hume,1711,1711,1776,1776,苏格兰,false,false,人类理解研究,,false,2,false,https://zh.wikipedia.org/wiki/大卫·休谟
1,知识的知识,1.1,总论,哲学：认识论、知识论,david-hume,大卫·休谟,David Hume,1711,1711,1776,1776,苏格兰,false,false,休谟经典文存,,false,3,false,https://zh.wikipedia.org/wiki/大卫·休谟
1,知识的知识,1.1,总论,哲学：认识论、知识论,immanuel-kant,伊曼努尔·康德,Immanuel Kant,1724,1724,1804,1804,德国,false,false,纯粹理性批判,,false,1,false,https://zh.wikipedia.org/wiki/伊曼努尔·康德
1,知识的知识,1.1,总论,哲学：认识论、知识论,immanuel-kant,伊曼努尔·康德,Immanuel Kant,1724,1724,1804,1804,德国,false,false,实践理性批判,,false,2,false,https://zh.wikipedia.org/wiki/伊曼努尔·康德
1,知识的知识,1.1,总论,哲学：认识论、知识论,immanuel-kant,伊曼努尔·康德,Immanuel Kant,1724,1724,1804,1804,德国,false,false,判断力批判,,false,3,false,https://zh.wikipedia.org/wiki/伊曼努尔·康德
1,知识的知识,1.1,总论,哲学：认识论、知识论,edmund-husserl,埃德蒙·胡塞尔,Edmund Husserl,1859,1859,1938,1938,德国,false,false,逻辑研究,,false,1,false,https://zh.wikipedia.org/wiki/埃德蒙德·胡塞尔
1,知识的知识,1.1,总论,哲学：认识论、知识论,edmund-husserl,埃德蒙·胡塞尔,Edmund Husserl,1859,1859,1938,1938,德国,false,false,现象学的观念,,false,2,false,https://zh.wikipedia.org/wiki/埃德蒙德·胡塞尔
1,知识的知识,1.1,总论,哲学：认识论、知识论,edmund-husserl,埃德蒙·胡塞尔,Edmund Husserl,1859,1859,1938,1938,德国,false,false,第一哲学,,false,3,false,https://zh.wikipedia.org/wiki/埃德蒙德·胡塞尔
1,知识的知识,1.1,总论,哲学：认识论、知识论,ludwig-wittgenstein,路德维希·维特根斯坦,Ludwig Wittgenstein,1889,1889,1951,1951,英国,false,false,逻辑哲学论,,false,1,false,https://zh.wikipedia.org/wiki/路德维希·维特根斯坦
1,知识的知识,1.1,总论,哲学：认识论、知识论,ludwig-wittgenstein,路德维希·维特根斯坦,Ludwig Wittgenstein,1889,1889,1951,1951,英国,false,false,哲学研究,,false,2,false,https://zh.wikipedia.org/wiki/路德维希·维特根斯坦
1,知识的知识,1.1,总论,哲学：认识论、知识论,michael-polanyi,迈克尔·波兰尼,Michael Polanyi,1891,1891,1976,1976,英国,false,false,个人知识,,false,1,false,https://zh.wikipedia.org/wiki/迈克尔·波兰尼
1,知识的知识,1.1,总论,哲学：认识论、知识论,michael-polanyi,迈克尔·波兰尼,Michael Polanyi,1891,1891,1976,1976,英国,false,false,隐性维度,The Tacit Dimension,false,2,false,https://zh.wikipedia.org/wiki/迈克尔·波兰尼
1,知识的知识,1.1,总论,哲学：认识论、知识论,michael-polanyi,迈克尔·波兰尼,Michael Polanyi,1891,1891,1976,1976,英国,false,false,认知与存在,,false,3,false,https://zh.wikipedia.org/wiki/迈克尔·波兰尼
1,知识的知识,1.2,笛卡尔信徒,数学,george-polya,乔治·波利亚,George Polya,1887,1887,1985,1985,美国,false,false,怎样解题,,false,1,true,https://zh.wikipedia.org/wiki/乔治·波利亚
1,知识的知识,1.2,笛卡尔信徒,数学,george-polya,乔治·波利亚,George Polya,1887,1887,1985,1985,美国,false,false,数学与猜想,,false,2,false,https://zh.wikipedia.org/wiki/乔治·波利亚
1,知识的知识,1.2,笛卡尔信徒,数学,george-polya,乔治·波利亚,George Polya,1887,1887,1985,1985,美国,false,false,数学的发现,,false,3,false,https://zh.wikipedia.org/wiki/乔治·波利亚
1,知识的知识,1.2,笛卡尔信徒,数学,godfrey-harold-hardy,戈弗雷·哈罗德·哈代,Godfrey Harold Hardy,1877,1877,1947,1947,英国,false,false,一个数学家的辩白,,false,1,false,https://zh.wikipedia.org/wiki/戈弗雷·哈罗德·哈代
1,知识的知识,1.2,笛卡尔信徒,数学,godfrey-harold-hardy,戈弗雷·哈罗德·哈代,Godfrey Harold Hardy,1877,1877,1947,1947,英国,false,false,纯数学教程,,false,2,false,https://zh.wikipedia.org/wiki/戈弗雷·哈罗德·哈代
1,知识的知识,1.2,笛卡尔信徒,数学,martin-gardner,马丁·加德纳,Martin Gardner,1914,1914,2010,2010,美国,false,false,啊哈，灵机一动,,false,1,false,https://zh.wikipedia.org/wiki/马丁·加德纳
1,知识的知识,1.2,笛卡尔信徒,数学,martin-gardner,马丁·加德纳,Martin Gardner,1914,1914,2010,2010,美国,false,false,啊哈！原来如此,,false,2,false,https://zh.wikipedia.org/wiki/马丁·加德纳
1,知识的知识,1.2,笛卡尔信徒,逻辑学,george-boole,乔治·布尔,George Boole,1815,1815,1864,1864,英国,false,false,逻辑的数学分析,The Mathematical Analysis of Logic,false,1,false,https://zh.wikipedia.org/wiki/乔治·布尔
1,知识的知识,1.2,笛卡尔信徒,逻辑学,george-boole,乔治·布尔,George Boole,1815,1815,1864,1864,英国,false,false,思维规律的研究,,false,2,false,https://zh.wikipedia.org/wiki/乔治·布尔
1,知识的知识,1.2,笛卡尔信徒,逻辑学,gottlob-frege,弗里德里希·弗雷格,Gottlob Frege,1848,1848,1925,1925,德国,false,false,算术基础,,false,1,false,https://zh.wikipedia.org/wiki/戈特洛布·弗雷格
1,知识的知识,1.2,笛卡尔信徒,逻辑学,gottlob-frege,弗里德里希·弗雷格,Gottlob Frege,1848,1848,1925,1925,德国,false,false,弗雷格哲学论著选辑,,false,2,false,https://zh.wikipedia.org/wiki/戈特洛布·弗雷格
1,知识的知识,1.2,笛卡尔信徒,逻辑学,bertrand-arthur-william-russell,伯特兰·罗素,Bertrand Arthur William Russell,1872,1872,1970,1970,英国,false,false,数学原理,Principia Mathematica,true,1,false,https://zh.wikipedia.org/wiki/伯特兰·罗素
1,知识的知识,1.2,笛卡尔信徒,逻辑学,bertrand-arthur-william-russell,伯特兰·罗素,Bertrand Arthur William Russell,1872,1872,1970,1970,英国,false,false,数理哲学导论,,false,2,false,https://zh.wikipedia.org/wiki/伯特兰·罗素
1,知识的知识,1.2,笛卡尔信徒,逻辑学,alfred-tarski,阿尔弗雷德·塔斯基,Alfred Tarski,1901,1901,1983,1983,美国,false,false,逻辑导论,Introduction to Logic,false,1,false,https://zh.wikipedia.org/wiki/阿尔弗雷德·塔斯基
1,知识的知识,1.2,笛卡尔信徒,逻辑学,alfred-tarski,阿尔弗雷德·塔斯基,Alfred Tarski,1901,1901,1983,1983,美国,false,false,逻辑、语义与元数学,Logic Semantics Metamathematics,false,2,false,https://zh.wikipedia.org/wiki/阿尔弗雷德·塔斯基
1,知识的知识,1.2,笛卡尔信徒,逻辑学,alfred-tarski,阿尔弗雷德·塔斯基,Alfred Tarski,1901,1901,1983,1983,美国,false,false,真理与证明,Truth and Proof,false,3,false,https://zh.wikipedia.org/wiki/阿尔弗雷德·塔斯基
1,知识的知识,1.2,笛卡尔信徒,逻辑学,kurt-godel,库尔特·哥德尔,Kurt Gödel,1906,1906,1978,1978,美国,false,false,逻辑之旅,,false,1,false,https://zh.wikipedia.org/wiki/库尔特·哥德尔
1,知识的知识,1.2,笛卡尔信徒,逻辑学,kurt-godel,库尔特·哥德尔,Kurt Gödel,1906,1906,1978,1978,美国,false,false,哥德尔证明,,false,2,false,https://zh.wikipedia.org/wiki/库尔特·哥德尔
1,知识的知识,1.2,笛卡尔信徒,逻辑学,douglas-r-hofstadter,侯世达,Douglas R. Hofstadter,1945,1945,,,美国,false,false,哥德尔、艾舍尔、巴赫,,false,1,false,https://zh.wikipedia.org/wiki/侯世达
1,知识的知识,1.2,笛卡尔信徒,逻辑学,douglas-r-hofstadter,侯世达,Douglas R. Hofstadter,1945,1945,,,美国,false,false,我是个怪圈,,false,2,false,https://zh.wikipedia.org/wiki/侯世达
1,知识的知识,1.2,笛卡尔信徒,逻辑学,stephen-e-toulmin,斯蒂芬·图尔敏,Stephen E. Toulmin,1922,1922,2009,2009,英国,false,false,论证的使用,,false,1,false,https://en.wikipedia.org/wiki/Stephen_Toulmin
1,知识的知识,1.2,笛卡尔信徒,逻辑学,stephen-e-toulmin,斯蒂芬·图尔敏,Stephen E. Toulmin,1922,1922,2009,2009,英国,false,false,推理导论,An introduction to reasoning,false,2,false,https://en.wikipedia.org/wiki/Stephen_Toulmin
1,知识的知识,1.2,笛卡尔信徒,逻辑学,stephen-e-toulmin,斯蒂芬·图尔敏,Stephen E. Toulmin,1922,1922,2009,2009,英国,false,false,重返理性,Return to Reason,false,3,false,https://en.wikipedia.org/wiki/Stephen_Toulmin
1,知识的知识,1.2,笛卡尔信徒,科学计量学,derek-john-de-solla-price,德瑞克·普莱斯,Derek John de Solla Price,1922,1922,1983,1983,英国,false,false,巴比伦以来的科学,,false,1,false,https://en.wikipedia.org/wiki/Derek_J._de_Solla_Price
1,知识的知识,1.2,笛卡尔信徒,科学计量学,derek-john-de-solla-price,德瑞克·普莱斯,Derek John de Solla Price,1922,1922,1983,1983,英国,false,false,小科学，大科学……及其他,Little Science Big Science… and Beyond,false,2,false,https://en.wikipedia.org/wiki/Derek_J._de_Solla_Price
1,知识的知识,1.2,笛卡尔信徒,科学哲学,karl-popper,卡尔·波普尔,Karl Popper,1902,1902,1994,1994,奥地利,false,false,科学发现的逻辑,,false,1,false,https://zh.wikipedia.org/wiki/卡尔·波普尔
1,知识的知识,1.2,笛卡尔信徒,科学哲学,karl-popper,卡尔·波普尔,Karl Popper,1902,1902,1994,1994,奥地利,false,false,猜想与反驳,,false,2,false,https://zh.wikipedia.org/wiki/卡尔·波普尔
1,知识的知识,1.2,笛卡尔信徒,科学哲学,karl-popper,卡尔·波普尔,Karl Popper,1902,1902,1994,1994,奥地利,false,false,通过知识获得解放,,false,3,false,https://zh.wikipedia.org/wiki/卡尔·波普尔
1,知识的知识,1.2,笛卡尔信徒,科学哲学,thomas-s-kuhn,托马斯·库恩,Thomas S. Kuhn,1922,1922,1996,1996,美国,false,false,科学革命的结构,,false,1,false,https://zh.wikipedia.org/wiki/托马斯·库恩
1,知识的知识,1.2,笛卡尔信徒,科学哲学,thomas-s-kuhn,托马斯·库恩,Thomas S. Kuhn,1922,1922,1996,1996,美国,false,false,哥白尼革命,,false,2,false,https://zh.wikipedia.org/wiki/托马斯·库恩
1,知识的知识,1.2,笛卡尔信徒,科学哲学,thomas-s-kuhn,托马斯·库恩,Thomas S. Kuhn,1922,1922,1996,1996,美国,false,false,必要的张力,,false,3,false,https://zh.wikipedia.org/wiki/托马斯·库恩
1,知识的知识,1.2,笛卡尔信徒,教育科学、学习科学,denis-diderot,德尼·狄德罗,Denis Diderot,1713,1713,1784,1784,法国,false,false,狄德罗的百科全书,,false,1,false,https://zh.wikipedia.org/wiki/德尼·狄德罗
1,知识的知识,1.2,笛卡尔信徒,教育科学、学习科学,denis-diderot,德尼·狄德罗,Denis Diderot,1713,1713,1784,1784,法国,false,false,狄德罗哲学选集,,false,2,false,https://zh.wikipedia.org/wiki/德尼·狄德罗
1,知识的知识,1.2,笛卡尔信徒,教育科学、学习科学,benjamin-s-bloom,本杰明·布鲁姆,Benjamin S. Bloom,1913,1913,1999,1999,美国,false,false,教育目标分类学,,false,1,false,https://zh.wikipedia.org/wiki/本杰明·布鲁姆
1,知识的知识,1.2,笛卡尔信徒,教育科学、学习科学,benjamin-s-bloom,本杰明·布鲁姆,Benjamin S. Bloom,1913,1913,1999,1999,美国,false,false,布卢姆教育目标分类学,,false,2,false,https://zh.wikipedia.org/wiki/本杰明·布鲁姆
1,知识的知识,1.2,笛卡尔信徒,教育科学、学习科学,robert-j-marzano,罗伯特·马扎诺,Robert J. Marzano,1946,1946,,,美国,false,false,教育目标的新分类学,,false,1,false,https://en.wikipedia.org/wiki/Robert_J._Marzano
1,知识的知识,1.2,笛卡尔信徒,教育科学、学习科学,john-hattie,约翰·哈蒂,John Hattie,1950,1950,,,澳大利亚,false,false,可见的学习,,false,1,false,https://en.wikipedia.org/wiki/John_Hattie
1,知识的知识,1.2,笛卡尔信徒,教育科学、学习科学,john-hattie,约翰·哈蒂,John Hattie,1950,1950,,,澳大利亚,false,false,可见的学习与学习科学,,true,2,false,https://en.wikipedia.org/wiki/John_Hattie
1,知识的知识,1.2,笛卡尔信徒,教育科学、学习科学,wenger-etienne,埃蒂纳·温格,Wenger Etienne,1952,1952,,,瑞士,false,false,实践社团,,false,1,false,https://en.wikipedia.org/wiki/Étienne_Wenger
1,知识的知识,1.2,笛卡尔信徒,教育科学、学习科学,wenger-etienne,埃蒂纳·温格,Wenger Etienne,1952,1952,,,瑞士,false,false,情景学习,,true,2,false,https://en.wikipedia.org/wiki/Étienne_Wenger
1,知识的知识,1.3,讲故事的人,符号学,charles-sanders-peirce,查尔斯·皮尔士,Charles Sanders Peirce,1839,1839,1914,1914,美国,false,false,皮尔斯：论符号,,false,1,false,https://zh.wikipedia.org/wiki/查尔斯·桑德斯·皮尔士
1,知识的知识,1.3,讲故事的人,符号学,charles-sanders-peirce,查尔斯·皮尔士,Charles Sanders Peirce,1839,1839,1914,1914,美国,false,false,皮尔士精粹,The Essential Peirce,false,2,false,https://zh.wikipedia.org/wiki/查尔斯·桑德斯·皮尔士
1,知识的知识,1.3,讲故事的人,符号学,charles-sanders-peirce,查尔斯·皮尔士,Charles Sanders Peirce,1839,1839,1914,1914,美国,false,false,如何形成清晰的观点,,false,3,false,https://zh.wikipedia.org/wiki/查尔斯·桑德斯·皮尔士
1,知识的知识,1.3,讲故事的人,符号学,umberto-eco,安伯托·艾柯,Umberto Eco,1932,1932,2016,2016,意大利,false,false,符号学理论,A theory of semiotics,false,1,false,https://zh.wikipedia.org/wiki/翁贝托·埃可
1,知识的知识,1.3,讲故事的人,符号学,umberto-eco,安伯托·艾柯,Umberto Eco,1932,1932,2016,2016,意大利,false,false,美的历史,,false,2,false,https://zh.wikipedia.org/wiki/翁贝托·埃可
1,知识的知识,1.3,讲故事的人,符号学,umberto-eco,安伯托·艾柯,Umberto Eco,1932,1932,2016,2016,意大利,false,false,无限的清单,,false,3,false,https://zh.wikipedia.org/wiki/翁贝托·埃可
1,知识的知识,1.3,讲故事的人,神话学、叙事学与编剧,joseph-campbell,约瑟夫·坎贝尔,Joseph Campbell,1904,1904,1987,1987,美国,false,false,千面英雄,,false,1,false,https://zh.wikipedia.org/wiki/约瑟夫·坎贝尔
1,知识的知识,1.3,讲故事的人,神话学、叙事学与编剧,joseph-campbell,约瑟夫·坎贝尔,Joseph Campbell,1904,1904,1987,1987,美国,false,false,英雄之旅,,false,2,false,https://zh.wikipedia.org/wiki/约瑟夫·坎贝尔
1,知识的知识,1.3,讲故事的人,神话学、叙事学与编剧,gerald-prince,杰拉德·普林斯,Gerald Prince,1942,1942,,,美国,false,false,叙事学,,false,1,true,https://en.wikipedia.org/wiki/Gerald_Prince
1,知识的知识,1.3,讲故事的人,神话学、叙事学与编剧,gerald-prince,杰拉德·普林斯,Gerald Prince,1942,1942,,,美国,false,false,故事的语法,,false,2,false,https://en.wikipedia.org/wiki/Gerald_Prince
1,知识的知识,1.3,讲故事的人,神话学、叙事学与编剧,gerald-prince,杰拉德·普林斯,Gerald Prince,1942,1942,,,美国,false,false,叙述学词典,,false,3,false,https://en.wikipedia.org/wiki/Gerald_Prince
1,知识的知识,1.3,讲故事的人,神话学、叙事学与编剧,robert-mckee,罗伯特·麦基,Robert McKee,1941,1941,,,美国,false,false,故事,,false,1,false,https://zh.wikipedia.org/wiki/罗伯特·麦基
1,知识的知识,1.3,讲故事的人,神话学、叙事学与编剧,robert-mckee,罗伯特·麦基,Robert McKee,1941,1941,,,美国,false,false,对白,,false,2,false,https://zh.wikipedia.org/wiki/罗伯特·麦基
1,知识的知识,1.3,讲故事的人,神话学、叙事学与编剧,robert-mckee,罗伯特·麦基,Robert McKee,1941,1941,,,美国,false,false,人物,,false,3,false,https://zh.wikipedia.org/wiki/罗伯特·麦基
1,知识的知识,1.3,讲故事的人,神话学、叙事学与编剧,jerome-s-bruner,杰罗姆·布鲁纳,Jerome S. Bruner,1915,1915,2016,2016,美国,false,false,故事的形成,,false,1,false,https://zh.wikipedia.org/wiki/杰罗姆·布鲁纳
1,知识的知识,1.3,讲故事的人,神话学、叙事学与编剧,jerome-s-bruner,杰罗姆·布鲁纳,Jerome S. Bruner,1915,1915,2016,2016,美国,false,false,有意义的行为,,false,2,false,https://zh.wikipedia.org/wiki/杰罗姆·布鲁纳
1,知识的知识,1.3,讲故事的人,神话学、叙事学与编剧,jerome-s-bruner,杰罗姆·布鲁纳,Jerome S. Bruner,1915,1915,2016,2016,美国,false,false,教育过程,,false,3,false,https://zh.wikipedia.org/wiki/杰罗姆·布鲁纳
1,知识的知识,1.3,讲故事的人,修辞学,zuo-teng-xin-fu,佐藤信夫,,1932,1932,1993,1993,日本,false,false,修辞感觉,,false,1,false,
1,知识的知识,1.3,讲故事的人,修辞学,zuo-teng-xin-fu,佐藤信夫,,1932,1932,1993,1993,日本,false,false,修辞认识,,false,2,false,
1,知识的知识,1.4,达尔文信徒,行动哲学,wang-yang-ming,王阳明,,1472,1472,1529,1529,中国,false,false,青年王阳明,,false,1,false,https://zh.wikipedia.org/wiki/王守仁
1,知识的知识,1.4,达尔文信徒,行动哲学,mao-ze-dong,毛泽东,,1893,1893,1976,1976,中国,false,false,实践论,,false,1,false,https://zh.wikipedia.org/wiki/毛泽东
1,知识的知识,1.4,达尔文信徒,行动科学,gregory-bateson,格雷戈里·贝特森,Gregory Bateson,1904,1904,1980,1980,英国,false,false,迈向心灵生态学,Steps to an Ecology of Mind,false,1,false,https://zh.wikipedia.org/wiki/格雷戈里·贝特森
1,知识的知识,1.4,达尔文信徒,行动科学,gregory-bateson,格雷戈里·贝特森,Gregory Bateson,1904,1904,1980,1980,英国,false,false,心灵生态学导论,,false,2,false,https://zh.wikipedia.org/wiki/格雷戈里·贝特森
1,知识的知识,1.4,达尔文信徒,行动科学,gregory-bateson,格雷戈里·贝特森,Gregory Bateson,1904,1904,1980,1980,英国,false,false,心灵与自然,,false,3,false,https://zh.wikipedia.org/wiki/格雷戈里·贝特森
1,知识的知识,1.4,达尔文信徒,行动科学,paul-watzlawick,保罗·瓦茨拉维克,Paul Watzlawick,1921,1921,2007,2007,美国,false,false,改变,,true,1,true,https://en.wikipedia.org/wiki/Paul_Watzlawick
1,知识的知识,1.4,达尔文信徒,行动科学,paul-watzlawick,保罗·瓦茨拉维克,Paul Watzlawick,1921,1921,2007,2007,美国,false,false,人类沟通的语用学,,false,2,false,https://en.wikipedia.org/wiki/Paul_Watzlawick
1,知识的知识,1.4,达尔文信徒,行动科学,paul-watzlawick,保罗·瓦茨拉维克,Paul Watzlawick,1921,1921,2007,2007,美国,false,false,虚构现实,The Invented Reality,false,3,false,https://en.wikipedia.org/wiki/Paul_Watzlawick
1,知识的知识,1.4,达尔文信徒,行动科学,chris-argyris,克里斯·阿吉里斯,Chris Argyris,1923,1923,2013,2013,美国,false,false,教聪明人如何学习,Teaching Smart People How to Learn,false,1,false,https://en.wikipedia.org/wiki/Chris_Argyris
1,知识的知识,1.4,达尔文信徒,行动科学,chris-argyris,克里斯·阿吉里斯,Chris Argyris,1923,1923,2013,2013,美国,false,false,行动科学,,true,2,false,https://en.wikipedia.org/wiki/Chris_Argyris
1,知识的知识,1.4,达尔文信徒,行动科学,chris-argyris,克里斯·阿吉里斯,Chris Argyris,1923,1923,2013,2013,美国,false,false,实践理论,,true,3,false,https://en.wikipedia.org/wiki/Chris_Argyris
1,知识的知识,1.4,达尔文信徒,行动科学,donald-a-schon,唐纳德·舍恩,Donald A. Schön,1930,1930,1997,1997,美国,false,false,培养反映的实践者,,false,1,false,https://en.wikipedia.org/wiki/Donald_Schön
1,知识的知识,1.4,达尔文信徒,行动科学,donald-a-schon,唐纳德·舍恩,Donald A. Schön,1930,1930,1997,1997,美国,false,false,反映的实践者,,false,2,false,https://en.wikipedia.org/wiki/Donald_Schön
1,知识的知识,1.4,达尔文信徒,行动科学,donald-a-schon,唐纳德·舍恩,Donald A. Schön,1930,1930,1997,1997,美国,false,false,反映回观,,false,3,false,https://en.wikipedia.org/wiki/Donald_Schön
1,知识的知识,1.4,达尔文信徒,行动科学,peter-m-senge,彼得·圣吉,Peter M. Senge,1947,1947,,,美国,false,false,第五项修炼,,false,1,false,https://zh.wikipedia.org/wiki/彼得·圣吉
1,知识的知识,1.5,成为创新者,创新学与设计学,mihaly-csikszentmihalyi,米哈里·契克森米哈赖,Mihaly Csikszentmihalyi,1934,1934,2021,2021,美国,false,false,心流,,false,1,false,https://en.wikipedia.org/wiki/Mihaly_Csikszentmihalyi
1,知识的知识,1.5,成为创新者,创新学与设计学,mihaly-csikszentmihalyi,米哈里·契克森米哈赖,Mihaly Csikszentmihalyi,1934,1934,2021,2021,美国,false,false,创造力,,false,2,false,https://en.wikipedia.org/wiki/Mihaly_Csikszentmihalyi
1,知识的知识,1.5,成为创新者,创新学与设计学,mihaly-csikszentmihalyi,米哈里·契克森米哈赖,Mihaly Csikszentmihalyi,1934,1934,2021,2021,美国,false,false,自我的进化,,false,3,false,https://en.wikipedia.org/wiki/Mihaly_Csikszentmihalyi
1,知识的知识,1.5,成为创新者,创新学与设计学,subrahmanyan-chandrasekhar,钱德拉塞卡,Subrahmanyan Chandrasekhar,1910,1910,1995,1995,美国,false,false,莎士比亚、牛顿和贝多芬,,false,1,false,https://zh.wikipedia.org/wiki/苏布拉马尼扬·钱德拉塞卡
1,知识的知识,1.5,成为创新者,创新学与设计学,genrich-altshuller,根里奇·阿奇舒勒,Genrich Altshuller,1926,1926,1998,1998,俄国,false,false,创新算法,,false,1,true,https://zh.wikipedia.org/wiki/根里奇·阿奇舒勒
1,知识的知识,1.5,成为创新者,创新学与设计学,genrich-altshuller,根里奇·阿奇舒勒,Genrich Altshuller,1926,1926,1998,1998,俄国,false,false,哇！发明家诞生了,,false,2,false,https://zh.wikipedia.org/wiki/根里奇·阿奇舒勒
1,知识的知识,1.5,成为创新者,创新学与设计学,genrich-altshuller,根里奇·阿奇舒勒,Genrich Altshuller,1926,1926,1998,1998,俄国,false,false,创新40法,,false,3,false,https://zh.wikipedia.org/wiki/根里奇·阿奇舒勒
1,知识的知识,1.5,成为创新者,创新学与设计学,genrich-altshuller,根里奇·阿奇舒勒,Genrich Altshuller,1926,1926,1998,1998,俄国,false,false,作为精确科学的创造力,Creativity As an Exact Science,false,4,false,https://zh.wikipedia.org/wiki/根里奇·阿奇舒勒
1,知识的知识,1.5,成为创新者,创新学与设计学,donald-a-norman,唐纳德·诺曼,Donald A. Norman,1935,1935,,,美国,false,false,设计心理学1：日常的设计,,false,1,false,https://en.wikipedia.org/wiki/Don_Norman
1,知识的知识,1.5,成为创新者,创新学与设计学,donald-a-norman,唐纳德·诺曼,Donald A. Norman,1935,1935,,,美国,false,false,设计心理学2：与复杂共处,,false,2,false,https://en.wikipedia.org/wiki/Don_Norman
1,知识的知识,1.5,成为创新者,创新学与设计学,donald-a-norman,唐纳德·诺曼,Donald A. Norman,1935,1935,,,美国,false,false,设计心理学3：情感化设计,,false,3,false,https://en.wikipedia.org/wiki/Don_Norman
1,知识的知识,1.5,成为创新者,创新学与设计学,ikujiro-nonaka,野中郁次郎,Ikujiro Nonaka,1935,1935,2024,2024,日本,false,false,创造知识的企业,,true,1,false,https://zh.wikipedia.org/wiki/野中郁次郎
1,知识的知识,1.5,成为创新者,创新学与设计学,ikujiro-nonaka,野中郁次郎,Ikujiro Nonaka,1935,1935,2024,2024,日本,false,false,知识创造的螺旋,,true,2,false,https://zh.wikipedia.org/wiki/野中郁次郎
